ano;orgao;unidade;funcao;programa;acao;categoria;fonte;valor
2024;34-SEPUL;3401-SEPUL - SECRETARIA DE POLÍTICA URBANA E LICENCIAMENTO - ADMINISTRAÇÃO DIRETA;15-URBANISMO;1310-REQUALIFICAÇÃO, AMPLIAÇÃO E REORDENAMENTO DOS ESPAÇOS PÚBLICOS;2289 - GESTÃO DO CONTROLE URBANO;4-DESPESAS DE CAPITAL;700-OUTRAS TRANSF. CONV. OU INSTRUM. CONGÊNERES - UNIÃO;5000000,0
2024;34-SEPUL;3401-SEPUL - SECRETARIA DE POLÍTICA URBANA E LICENCIAMENTO - ADMINISTRAÇÃO DIRETA;15-URBANISMO;1310-REQUALIFICAÇÃO, AMPLIAÇÃO E REORDENAMENTO DOS ESPAÇOS PÚBLICOS;2289 - GESTÃO DO CONTROLE URBANO;4-DESPESAS DE CAPITAL;701-OUTRAS TRANSF. CONV. OU INSTRUM. CONGÊNERES - ESTADOS;20000000,0
2024;34-SEPUL;3401-SEPUL - SECRETARIA DE POLÍTICA URBANA E LICENCIAMENTO - ADMINISTRAÇÃO DIRETA;15-URBANISMO;1310-REQUALIFICAÇÃO, AMPLIAÇÃO E REORDENAMENTO DOS ESPAÇOS PÚBLICOS;2289 - GESTÃO DO CONTROLE URBANO;4-DESPESAS DE CAPITAL;754-RECURSOS DE OPERAÇÕES DE CRÉDITO;1000000,0
2024;35-SETUL;3501-SETUL - SECRETARIA DE TURISMO E LAZER - ADMINISTRAÇÃO DIRETA;13-CULTURA;1309-GESTÃO DO CENTRO DA CIDADE;1569 - IMPLANTAÇÃO DE POLÍTICAS DE INCENTIVO À REVITALIZAÇÃO DO CENTRO DO RECIFE;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;10000,0
2024;35-SETUL;3501-SETUL - SECRETARIA DE TURISMO E LAZER - ADMINISTRAÇÃO DIRETA;23-COMÉRCIO E SERVIÇOS;1213-PROMOÇÃO DO TURISMO NO RECIFE;2193 - PROMOÇÃO, ESTRUTURAÇÃO E FORTALECIMENTO TURÍSTICO DO DESTINO RECIFE;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;19020000,0
2024;35-SETUL;3501-SETUL - SECRETARIA DE TURISMO E LAZER - ADMINISTRAÇÃO DIRETA;23-COMÉRCIO E SERVIÇOS;1213-PROMOÇÃO DO TURISMO NO RECIFE;2862 - ESTRUTURAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS PÚBLICOS COM POTENCIAL TURÍSTICO;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;1000000,0
2024;35-SETUL;3501-SETUL - SECRETARIA DE TURISMO E LAZER - ADMINISTRAÇÃO DIRETA;27-DESPORTO E LAZER;2160-GESTÃO DAS POLÍTICAS MUNICIPAIS;2280 - COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DAS POLÍTICAS DE TURISMO E LAZER;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;14040000,0
2024;35-SETUL;3501-SETUL - SECRETARIA DE TURISMO E LAZER - ADMINISTRAÇÃO DIRETA;27-DESPORTO E LAZER;2161-GESTÃO ADMINISTRATIVA DOS ÓRGÃOS, ENTIDADES E FUNDOS MUNICIPAIS;2723 - APOIO ADMINISTRATIVO ÀS AÇÕES DA UNIDADE ORÇAMENTÁRIA;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;1600000,0
2024;35-SETUL;3501-SETUL - SECRETARIA DE TURISMO E LAZER - ADMINISTRAÇÃO DIRETA;27-DESPORTO E LAZER;1251-AMPLIAÇÃO E MELHORIA DOS ESPAÇOS DE LAZER NA CIDADE;1301 - EXPANSÃO E REQUALIFICAÇÃO DOS ESPAÇOS DE LAZER NA CIDADE;4-DESPESAS DE CAPITAL;700-OUTRAS TRANSF. CONV. OU INSTRUM. CONGÊNERES - UNIÃO;5000000,0
2024;36-GAB. IMP.;3601-GAB. IMP. - GABINETE DE IMPRENSA - ADMINISTRAÇÃO DIRETA;4-ADMINISTRAÇÃO;2160-GESTÃO DAS POLÍTICAS MUNICIPAIS;2046 - COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DAS POLÍTICAS DE RELACIONAMENTO COM A IMPRENSA E PRESENÇA DIGITAL DA PREFEITURA DO RECIFE;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;5220000,0
2024;36-GAB. IMP.;3601-GAB. IMP. - GABINETE DE IMPRENSA - ADMINISTRAÇÃO DIRETA;4-ADMINISTRAÇÃO;2161-GESTÃO ADMINISTRATIVA DOS ÓRGÃOS, ENTIDADES E FUNDOS MUNICIPAIS;2723 - APOIO ADMINISTRATIVO ÀS AÇÕES DA UNIDADE ORÇAMENTÁRIA;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;640000,0
2024;37-SEHAB;3701-SEHAB - SECRETARIA DE HABITAÇÃO - ADMINISTRAÇÃO DIRETA;16-HABITAÇÃO;1219-MELHORIA DAS CONDIÇÕES DE HABITABILIDADE;1038 - IMPLEMENTAÇÃO DE PROJETOS HABITACIONAIS;4-DESPESAS DE CAPITAL;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;25000,0
2024;37-SEHAB;3701-SEHAB - SECRETARIA DE HABITAÇÃO - ADMINISTRAÇÃO DIRETA;16-HABITAÇÃO;1247-PROMOÇÃO E FORTALECIMENTO DA POLÍTICA DA PRIMEIRA INFÂNCIA;2113 - APOIO À PRIMEIRA INFÂNCIA;4-DESPESAS DE CAPITAL;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;10000,0
2024;37-SEHAB;3701-SEHAB - SECRETARIA DE HABITAÇÃO - ADMINISTRAÇÃO DIRETA;16-HABITAÇÃO;1248-PROGRAMA A CASA É SUA;1564 - REGULARIZAÇÃO FUNDIÁRIA;4-DESPESAS DE CAPITAL;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;9990000,0
2024;37-SEHAB;3701-SEHAB - SECRETARIA DE HABITAÇÃO - ADMINISTRAÇÃO DIRETA;16-HABITAÇÃO;2160-GESTÃO DAS POLÍTICAS MUNICIPAIS;2861 - COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DAS POLÍTICAS HABITACIONAIS;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;14010000,0
2024;37-SEHAB;3701-SEHAB - SECRETARIA DE HABITAÇÃO - ADMINISTRAÇÃO DIRETA;16-HABITAÇÃO;2161-GESTÃO ADMINISTRATIVA DOS ÓRGÃOS, ENTIDADES E FUNDOS MUNICIPAIS;2723 - APOIO ADMINISTRATIVO ÀS AÇÕES DA UNIDADE ORÇAMENTÁRIA;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;1780000,0
2024;37-SEHAB;3701-SEHAB - SECRETARIA DE HABITAÇÃO - ADMINISTRAÇÃO DIRETA;16-HABITAÇÃO;1219-MELHORIA DAS CONDIÇÕES DE HABITABILIDADE;1038 - IMPLEMENTAÇÃO DE PROJETOS HABITACIONAIS;4-DESPESAS DE CAPITAL;754-RECURSOS DE OPERAÇÕES DE CRÉDITO;25000000,0
2024;37-SEHAB;3701-SEHAB - SECRETARIA DE HABITAÇÃO - ADMINISTRAÇÃO DIRETA;16-HABITAÇÃO;2160-GESTÃO DAS POLÍTICAS MUNICIPAIS;2861 - COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DAS POLÍTICAS HABITACIONAIS;4-DESPESAS DE CAPITAL;754-RECURSOS DE OPERAÇÕES DE CRÉDITO;6000000,0
2024;38-SESEC;3801-SESEC - SECRETARIA DE SEGURANÇA CIDADÃ - ADMINISTRAÇÃO DIRETA;6-SEGURANÇA PÚBLICA;1252-GESTÃO DA POLÍTICA INTEGRADA DE PREVENÇÃO À VIOLÊNCIA E PROMOÇÃO DA CULTURA DE PAZ E JUSTIÇA RESTAURATIVA;2147 - SEGURANÇA NOS LOCAIS PÚBLICOS SOB JURISDIÇÃO DA CIDADE DO RECIFE;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;5220000,0
2024;38-SESEC;3801-SESEC - SECRETARIA DE SEGURANÇA CIDADÃ - ADMINISTRAÇÃO DIRETA;14-DIREITOS DA CIDADANIA;1252-GESTÃO DA POLÍTICA INTEGRADA DE PREVENÇÃO À VIOLÊNCIA E PROMOÇÃO DA CULTURA DE PAZ E JUSTIÇA RESTAURATIVA;2093 - ESTRUTURAÇÃO E MANUTENÇÃO DOS CENTROS COMUNITÁRIOS DA PAZ - COMPAZ;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;6370000,0
2024;38-SESEC;3801-SESEC - SECRETARIA DE SEGURANÇA CIDADÃ - ADMINISTRAÇÃO DIRETA;14-DIREITOS DA CIDADANIA;2160-GESTÃO DAS POLÍTICAS MUNICIPAIS;2282 - COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DAS POLÍTICAS DE SEGURANÇA CIDADÃ;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;155300000,0
2024;38-SESEC;3801-SESEC - SECRETARIA DE SEGURANÇA CIDADÃ - ADMINISTRAÇÃO DIRETA;14-DIREITOS DA CIDADANIA;2161-GESTÃO ADMINISTRATIVA DOS ÓRGÃOS, ENTIDADES E FUNDOS MUNICIPAIS;2723 - APOIO ADMINISTRATIVO ÀS AÇÕES DA UNIDADE ORÇAMENTÁRIA;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;3100000,0
2024;38-SESEC;3801-SESEC - SECRETARIA DE SEGURANÇA CIDADÃ - ADMINISTRAÇÃO DIRETA;14-DIREITOS DA CIDADANIA;1252-GESTÃO DA POLÍTICA INTEGRADA DE PREVENÇÃO À VIOLÊNCIA E PROMOÇÃO DA CULTURA DE PAZ E JUSTIÇA RESTAURATIVA;2093 - ESTRUTURAÇÃO E MANUTENÇÃO DOS CENTROS COMUNITÁRIOS DA PAZ - COMPAZ;4-DESPESAS DE CAPITAL;754-RECURSOS DE OPERAÇÕES DE CRÉDITO;20000000,0
2024;39-SEMAS;3901-SEMAS - SECRETARIA DE MEIO AMBIENTE E SUSTENTABILIDADE - ADMINISTRAÇÃO DIRETA;18-GESTÃO AMBIENTAL;2160-GESTÃO DAS POLÍTICAS MUNICIPAIS;2097 - COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DAS POLÍTICAS DE MEIO AMBIENTE E SUSTENTABILIDADE;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;15500000,0
2024;39-SEMAS;3901-SEMAS - SECRETARIA DE MEIO AMBIENTE E SUSTENTABILIDADE - ADMINISTRAÇÃO DIRETA;18-GESTÃO AMBIENTAL;2160-GESTÃO DAS POLÍTICAS MUNICIPAIS;2097 - COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DAS POLÍTICAS DE MEIO AMBIENTE E SUSTENTABILIDADE;4-DESPESAS DE CAPITAL;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;2525000,0
2024;39-SEMAS;3901-SEMAS - SECRETARIA DE MEIO AMBIENTE E SUSTENTABILIDADE - ADMINISTRAÇÃO DIRETA;18-GESTÃO AMBIENTAL;2161-GESTÃO ADMINISTRATIVA DOS ÓRGÃOS, ENTIDADES E FUNDOS MUNICIPAIS;2723 - APOIO ADMINISTRATIVO ÀS AÇÕES DA UNIDADE ORÇAMENTÁRIA;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;1750000,0
2024;39-SEMAS;3901-SEMAS - SECRETARIA DE MEIO AMBIENTE E SUSTENTABILIDADE - ADMINISTRAÇÃO DIRETA;18-GESTÃO AMBIENTAL;2160-GESTÃO DAS POLÍTICAS MUNICIPAIS;2097 - COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DAS POLÍTICAS DE MEIO AMBIENTE E SUSTENTABILIDADE;4-DESPESAS DE CAPITAL;700-OUTRAS TRANSF. CONV. OU INSTRUM. CONGÊNERES - UNIÃO;1100000,0
2024;43-PGM;4301-FUNDEC - FUNDO MUNICIPAL DE DEFESA DO CONSUMIDOR - FUNDEC;14-DIREITOS DA CIDADANIA;2161-GESTÃO ADMINISTRATIVA DOS ÓRGÃOS, ENTIDADES E FUNDOS MUNICIPAIS;2723 - APOIO ADMINISTRATIVO ÀS AÇÕES DA UNIDADE ORÇAMENTÁRIA;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;50000,0
2024;43-PGM;4301-FUNDEC - FUNDO MUNICIPAL DE DEFESA DO CONSUMIDOR - FUNDEC;14-DIREITOS DA CIDADANIA;1222-PROMOÇÃO DOS DIREITOS HUMANOS, CIDADANIA E IGUALDADE ÉTNICO-RACIAL;2840 - PROMOÇÃO E COORDENAÇÃO DAS AÇÕES DO DIREITO DO CONSUMIDOR;3-DESPESAS CORRENTES;759-RECURSOS VINCULADOS A FUNDOS;10000,0
2024;43-PGM;4301-FUNDEC - FUNDO MUNICIPAL DE DEFESA DO CONSUMIDOR - FUNDEC;14-DIREITOS DA CIDADANIA;2161-GESTÃO ADMINISTRATIVA DOS ÓRGÃOS, ENTIDADES E FUNDOS MUNICIPAIS;2723 - APOIO ADMINISTRATIVO ÀS AÇÕES DA UNIDADE ORÇAMENTÁRIA;3-DESPESAS CORRENTES;759-RECURSOS VINCULADOS A FUNDOS;485000,0
2024;43-PGM;4302-FEAPMR - FUNDO ESPECIAL DE APOIO À PROCURADORIA DO MUNICÍPIO DO RECIFE - FEAPMR;3-ESSENCIAL À JUSTIÇA;2160-GESTÃO DAS POLÍTICAS MUNICIPAIS;2866 - OTIMIZAÇÃO DA ARRECADAÇÃO DA DÍVIDA ATIVA DO MUNICÍPIO DO RECIFE;3-DESPESAS CORRENTES;501-OUTROS RECURSOS NÃO VINCULADOS;7370000,0
2024;43-PGM;4303-FEHA - FUNDO ESPECIAL DE HONORÁRIOS ADVOCATÍCIOS - FEHA;3-ESSENCIAL À JUSTIÇA;2160-GESTÃO DAS POLÍTICAS MUNICIPAIS;2866 - OTIMIZAÇÃO DA ARRECADAÇÃO DA DÍVIDA ATIVA DO MUNICÍPIO DO RECIFE;3-DESPESAS CORRENTES;501-OUTROS RECURSOS NÃO VINCULADOS;10000,0
2024;45-SEFIN;4502-FEIAT - FUNDO ESPECIAL DE INCREMENTO À ARRECADAÇÃO TRIBUTÁRIA - FEIAT;4-ADMINISTRAÇÃO;2122-GESTÃO PÚBLICA DE EXCELÊNCIA;2867 - DESENVOLVIMENTO E APERFEIÇOAMENTO DA ADMINISTRAÇÃO TRIBUTÁRIA;3-DESPESAS CORRENTES;501-OUTROS RECURSOS NÃO VINCULADOS;620000,0
2024;45-SEFIN;4502-FEIAT - FUNDO ESPECIAL DE INCREMENTO À ARRECADAÇÃO TRIBUTÁRIA - FEIAT;4-ADMINISTRAÇÃO;2122-GESTÃO PÚBLICA DE EXCELÊNCIA;2868 - OTIMIZAÇÃO DOS PROCESSOS DA ADMINISTRAÇÃO TRIBUTÁRIA;3-DESPESAS CORRENTES;501-OUTROS RECURSOS NÃO VINCULADOS;150000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1216-FORTALECIMENTO E QUALIFICAÇÃO DA ATENÇÃO BÁSICA EM SAÚDE;2620 - IMPLEMENTAÇÃO DAS ESTRATÉGIAS PARA GRUPOS ESPECÍFICOS;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;60000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1216-FORTALECIMENTO E QUALIFICAÇÃO DA ATENÇÃO BÁSICA EM SAÚDE;2724 - MANUTENÇÃO DA REDE BÁSICA DE SAÚDE;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;3005000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1217-FORTALECIMENTO DAS AÇÕES DE VIGILÂNCIA EM SAÚDE;2088 - DESENVOLVIMENTO DA POLÍTICA DE VIGILÂNCIA EM SAÚDE DO TRABALHADOR (RENAST);3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;30000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1217-FORTALECIMENTO DAS AÇÕES DE VIGILÂNCIA EM SAÚDE;2893 - DESENVOLVIMENTO DE AÇÕES DE COMBATE E CONTROLE DE SITUAÇÕES DE EMERGÊNCIAS SANITÁRIAS;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;63000000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1233-MELHORIA DO ACESSO À ASSISTÊNCIA FARMACÊUTICA;2322 - MANUTENÇÃO DO ADEQUADO SUPRIMENTO DA REDE EM ASSISTÊNCIA FARMACÊUTICA NA ATENÇÃO BÁSICA;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;180000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1233-MELHORIA DO ACESSO À ASSISTÊNCIA FARMACÊUTICA;2881 - MANUTENÇÃO DO ADEQUADO SUPRIMENTO DA REDE EM ASSISTÊNCIA FARMACÊUTICA;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;530000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1236-EXPANSÃO E MELHORIA NA INFRAESTRUTURA DE ATENDIMENTO EM SAÚDE;1032 - CONSTRUÇÃO, AMPLIAÇÃO E EQUIPAGEM DE UNIDADES DE SAÚDE NA ATENÇÃO BÁSICA;4-DESPESAS DE CAPITAL;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;110000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1236-EXPANSÃO E MELHORIA NA INFRAESTRUTURA DE ATENDIMENTO EM SAÚDE;1658 - CONSTRUÇÃO, AMPLIAÇÃO E EQUIPAGEM DE UNIDADES DE SAÚDE NA MÉDIA E ALTA COMPLEXIDADE;4-DESPESAS DE CAPITAL;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;10000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1236-EXPANSÃO E MELHORIA NA INFRAESTRUTURA DE ATENDIMENTO EM SAÚDE;1659 - CONSTRUÇÃO, AMPLIAÇÃO E EQUIPAGEM DE UNIDADES DE SAÚDE;4-DESPESAS DE CAPITAL;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;10000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1236-EXPANSÃO E MELHORIA NA INFRAESTRUTURA DE ATENDIMENTO EM SAÚDE;1660 - REFORMA E EQUIPAGEM DE UNIDADES DE SAÚDE NA MÉDIA E ALTA COMPLEXIDADE;4-DESPESAS DE CAPITAL;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;230000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1236-EXPANSÃO E MELHORIA NA INFRAESTRUTURA DE ATENDIMENTO EM SAÚDE;1661 - REFORMA E EQUIPAGEM DE UNIDADES DE SAÚDE;4-DESPESAS DE CAPITAL;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;10000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1238-FORTALECIMENTO E QUALIFICAÇÃO DA ATENÇÃO À SAÚDE DE MÉDIA E ALTA COMPLEXIDADE;2085 - GARANTIA DA OFERTA DE PROCEDIMENTOS ATRAVÉS DA REDE PRÓPRIA;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;80700000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1238-FORTALECIMENTO E QUALIFICAÇÃO DA ATENÇÃO À SAÚDE DE MÉDIA E ALTA COMPLEXIDADE;2085 - GARANTIA DA OFERTA DE PROCEDIMENTOS ATRAVÉS DA REDE PRÓPRIA;4-DESPESAS DE CAPITAL;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;2460000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1238-FORTALECIMENTO E QUALIFICAÇÃO DA ATENÇÃO À SAÚDE DE MÉDIA E ALTA COMPLEXIDADE;2324 - FORTALECIMENTO E QUALIFICAÇÃO DE PROGRAMAS ESTRATÉGICOS;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;30000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1238-FORTALECIMENTO E QUALIFICAÇÃO DA ATENÇÃO À SAÚDE DE MÉDIA E ALTA COMPLEXIDADE;2883 - GARANTIA DA OFERTA DE PROCEDIMENTOS ATRAVÉS DA REDE COMPLEMENTAR;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;59500000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1239-MELHORIA DA GESTÃO DO SISTEMA DE SAÚDE;2091 - FORTALECIMENTO DA REGULAÇÃO DO ACESSO AOS SERVIÇOS DE SAÚDE E TELESSAÚDE;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;10000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1239-MELHORIA DA GESTÃO DO SISTEMA DE SAÚDE;2886 - IMPLEMENTAÇÃO E FORTALECIMENTO DO CONTROLE SOCIAL NA GESTÃO DAS POLÍTICAS DE SAÚDE DO MUNICÍPIO;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;800000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;2107-GESTÃO DAS POLÍTICAS MUNICIPAIS DE SAÚDE;2074 - COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DAS POLÍTICAS DE SAÚDE NA ATENÇÃO BÁSICA;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;503900000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;2107-GESTÃO DAS POLÍTICAS MUNICIPAIS DE SAÚDE;2325 - COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DAS POLÍTICAS DE SAÚDE NA MÉDIA E ALTA COMPLEXIDADE;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;10000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;2107-GESTÃO DAS POLÍTICAS MUNICIPAIS DE SAÚDE;2327 - COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DAS POLÍTICAS DE SAÚDE NA VIGILÂNCIA SANITÁRIA;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;10000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;2165-GESTÃO ADMINISTRATIVA DO SISTEMA MUNICIPAL DE SAÚDE;2617 - APOIO ADMINISTRATIVO ÀS AÇÕES DO FUNDO MUNICIPAL DE SAÚDE;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;65110000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;3102-GESTÃO DOS ENCARGOS GERAIS DO SETOR DE SAÚDE;2158 - ENCARGOS COM BENEFÍCIOS AOS SERVIDORES DO SETOR DE SAÚDE;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;5000000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;3102-GESTÃO DOS ENCARGOS GERAIS DO SETOR DE SAÚDE;9021 - ENCARGOS COM A PREVIDÊNCIA SOCIAL DOS SERVIDORES - REGIME PRÓPRIO;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;90000000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;3102-GESTÃO DOS ENCARGOS GERAIS DO SETOR DE SAÚDE;9022 - ENCARGOS COM A PREVIDÊNCIA SOCIAL DOS SERVIDORES - REGIME GERAL;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;16500000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1216-FORTALECIMENTO E QUALIFICAÇÃO DA ATENÇÃO BÁSICA EM SAÚDE;2724 - MANUTENÇÃO DA REDE BÁSICA DE SAÚDE;3-DESPESAS CORRENTES;631-TRANSF. GOV. FEDERAL-CONV. E INSTRUM. CONGÊNERES-SAÚDE;100000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1236-EXPANSÃO E MELHORIA NA INFRAESTRUTURA DE ATENDIMENTO EM SAÚDE;1033 - REFORMA E EQUIPAGEM DE UNIDADES DE SAÚDE NA ATENÇÃO BÁSICA;4-DESPESAS DE CAPITAL;631-TRANSF. GOV. FEDERAL-CONV. E INSTRUM. CONGÊNERES-SAÚDE;2900000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1236-EXPANSÃO E MELHORIA NA INFRAESTRUTURA DE ATENDIMENTO EM SAÚDE;1032 - CONSTRUÇÃO, AMPLIAÇÃO E EQUIPAGEM DE UNIDADES DE SAÚDE NA ATENÇÃO BÁSICA;4-DESPESAS DE CAPITAL;754-RECURSOS DE OPERAÇÕES DE CRÉDITO;100000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1217-FORTALECIMENTO DAS AÇÕES DE VIGILÂNCIA EM SAÚDE;2612 - FORTALECIMENTO DAS AÇÕES DE VIGILÂNCIA AMBIENTAL PARA O CONTROLE DE DOENÇAS E AGRAVOS;3-DESPESAS CORRENTES;659-OUTROS RECURSOS VINCULADOS À SAÚDE;8303000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1217-FORTALECIMENTO DAS AÇÕES DE VIGILÂNCIA EM SAÚDE;2725 - FORTALECIMENTO DAS AÇÕES DA VIGILÂNCIA SANITÁRIA;3-DESPESAS CORRENTES;659-OUTROS RECURSOS VINCULADOS À SAÚDE;10000000,0
