Ano;Esfera;Esfera_descrição;Órgão;Órgão_descrição;UO;UO_descrição;Função;Função_descrição;Subfunção;Subfunção_descrição;Programa;Programa_descrição;Ação;Ação_título;Produto_ação_descrição;Unidade_medida_ação_símbolo;Unidade_medida_ação_descrição;Localizador;Localizador_subtítulo;Região;Região_descrição;UF;UF_descrição;Município;Município_descrição;Recorte_geográfico;Liquidado_regionalização;Realizado_regionalização;Houve regionalização?;Justificativa do Órgão Gestor
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36211;36211 - Fundação Nacional de Saúde;10;10 - Saúde;331;331 - Proteção e Benefícios ao Trabalhador;0032;0032 - Programa de Gestão e Manutenção do Poder Executivo;212B;212B - Benefícios Obrigatórios aos Servidores Civis, Empregados, Militares e seus Dependentes;--------------------;--------------------;--------------------;0001;0001 - Nacional;ND;Não definido;ND;Não definido;ND;Não definido;Não Definido;0;0;Não;Não Aplicável
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36211;36211 - Fundação Nacional de Saúde;10;10 - Saúde;511;511 - Saneamento Básico Rural;2222;2222 - Saneamento Básico;21C9;21C9 - Implantação, Ampliação ou Melhoria de Ações e Serviços Sustentáveis de Saneamento Básico em Pequenas Comunidades Rurais (Localidades de Pequeno Porte) ou em Comunidades Tradicionais (Remanescentes de Quilombos);Domicílio atendido;unidade;unidade;0001;0001 - Nacional;ND;Não definido;ND;Não definido;ND;Não definido;Não Definido;0;0;Não;Não Aplicável
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36211;36211 - Fundação Nacional de Saúde;10;10 - Saúde;511;511 - Saneamento Básico Rural;5023;5023 - Vigilância em Saúde;21CH;21CH - Implantação de Melhorias Habitacionais para Controle da Doença de Chagas;Domicílio atendido;unidade;unidade;0001;0001 - Nacional;ND;Não definido;ND;Não definido;ND;Não definido;Não Definido;0;0;Não;Não Aplicável
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36211;36211 - Fundação Nacional de Saúde;10;10 - Saúde;512;512 - Saneamento Básico Urbano;2222;2222 - Saneamento Básico;20AF;20AF - Apoio ao Controle e à Vigilância da Qualidade da Água para Consumo Humano para Prevenção e Controle de Doenças e Agravos;Ente federativo apoiado;unidade;unidade;0001;0001 - Nacional;ND;Não definido;ND;Não definido;ND;Não definido;Não Definido;0;0;Não;Não Aplicável
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36211;36211 - Fundação Nacional de Saúde;10;10 - Saúde;512;512 - Saneamento Básico Urbano;2222;2222 - Saneamento Básico;20AG;20AG - Apoio à Gestão dos Sistemas de Saneamento Básico em Municípios de até 50.000 Habitantes;Município beneficiado;unidade;unidade;0001;0001 - Nacional;ND;Não definido;ND;Não definido;ND;Não definido;Não Definido;0;0;Não;Não Aplicável
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36211;36211 - Fundação Nacional de Saúde;10;10 - Saúde;512;512 - Saneamento Básico Urbano;2222;2222 - Saneamento Básico;20AM;20AM - Implementação de Projetos de Coleta, Triagem e Reciclagem de Resíduos Sólidos;Unidade apoiada;unidade;unidade;0001;0001 - Nacional;ND;Não definido;ND;Não definido;ND;Não definido;Não Definido;0;0;Não;Não Aplicável
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36211;36211 - Fundação Nacional de Saúde;10;10 - Saúde;512;512 - Saneamento Básico Urbano;2222;2222 - Saneamento Básico;21CA;21CA - Implantação, Ampliação e Melhoria de Sistemas Públicos de Abastecimento de Água em Municípios com até 50.000 Habitantes, Exclusive em Regiões Metropolitanas (RM) ou Regiões Integradas de Desenvolvimento Econômico (RIDE);Domicílio atendido;unidade;unidade;0001;0001 - Nacional;ND;Não definido;ND;Não definido;ND;Não definido;Não Definido;0;0;Não;Não Aplicável
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36211;36211 - Fundação Nacional de Saúde;10;10 - Saúde;512;512 - Saneamento Básico Urbano;2222;2222 - Saneamento Básico;21CB;21CB - Implantação, Ampliação e Melhoria de Sistemas Públicos de Esgotamento Sanitário em Municípios com até 50.000 Habitantes, Exclusive em Regiões Metropolitanas (RM) ou Regiões Integradas de Desenvolvimento Econômico (RIDE);Domicílio atendido;unidade;unidade;0001;0001 - Nacional;ND;Não definido;ND;Não definido;ND;Não definido;Não Definido;0;0;Não;Não Aplicável
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36211;36211 - Fundação Nacional de Saúde;10;10 - Saúde;512;512 - Saneamento Básico Urbano;2222;2222 - Saneamento Básico;21CC;21CC - Implantação e Melhoria de Sistemas Públicos de Manejo de Resíduos Sólidos em Municípios de até 50.000 Habitantes, Exclusive em Regiões Metropolitanas (RM) ou Regiões Integradas de Desenvolvimento Econômico (RIDE);Domicílio atendido;unidade;unidade;0001;0001 - Nacional;ND;Não definido;ND;Não definido;ND;Não definido;Não Definido;0;0;Não;Não Aplicável
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36211;36211 - Fundação Nacional de Saúde;10;10 - Saúde;512;512 - Saneamento Básico Urbano;2222;2222 - Saneamento Básico;21CG;21CG - Implantação e Melhoria de Serviços de Drenagem e Manejo das Águas Pluviais Urbanas para Prevenção e Controle de Doenças e Agravos;Município beneficiado;unidade;unidade;0001;0001 - Nacional;ND;Não definido;ND;Não definido;ND;Não definido;Não Definido;0;0;Não;Não Aplicável
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36211;36211 - Fundação Nacional de Saúde;10;10 - Saúde;512;512 - Saneamento Básico Urbano;2222;2222 - Saneamento Básico;21CI;21CI - Implantação de Melhorias Sanitárias Domiciliares para Prevenção e Controle de Doenças e Agravos em Localidades Urbanas de Municípios com População até 50.000 Habitantes;Domicílio atendido;unidade;unidade;0001;0001 - Nacional;ND;Não definido;ND;Não definido;ND;Não definido;Não Definido;0;0;Não;Não Aplicável
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36211;36211 - Fundação Nacional de Saúde;10;10 - Saúde;541;541 - Preservação e Conservação Ambiental;2222;2222 - Saneamento Básico;6908;6908 - Fomento à Educação em Saúde Ambiental voltada à Promoção da Saúde;Ente federativo apoiado;unidade;unidade;0001;0001 - Nacional;ND;Não definido;ND;Não definido;ND;Não definido;Não Definido;0;0;Não;Não Aplicável
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36211;36211 - Fundação Nacional de Saúde;10;10 - Saúde;541;541 - Preservação e Conservação Ambiental;5020;5020 - Desenvolvimento Científico, Tecnológico e Produtivo em Saúde;20K2;20K2 - Fomento à Pesquisa e ao Desenvolvimento Tecnológico, com vistas ao Aprimoramento e à Sustentabilidade dos Serviços e Ações de Saúde Ambiental;Pesquisa apoiada;unidade;unidade;0001;0001 - Nacional;ND;Não definido;ND;Não definido;ND;Não definido;Não Definido;0;0;Não;Não Aplicável
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36212;36212 - Agência Nacional de Vigilância Sanitária - ANVISA;10;10 - Saúde;122;122 - Administração Geral;0032;0032 - Programa de Gestão e Manutenção do Poder Executivo;2000;2000 - Administração da Unidade;--------------------;--------------------;--------------------;0001;0001 - Nacional;ND;Não definido;ND;Não definido;ND;Não definido;Não Definido;0;0;Não;Não Aplicável
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36212;36212 - Agência Nacional de Vigilância Sanitária - ANVISA;10;10 - Saúde;122;122 - Administração Geral;0032;0032 - Programa de Gestão e Manutenção do Poder Executivo;216H;216H - Ajuda de Custo para Moradia ou Auxílio-Moradia a Agentes Públicos;Agente público beneficiado;unidade;unidade;0001;0001 - Nacional;CO;Região Centro-Oeste;DF;Distrito Federal;5300108;Brasília;Não Definido;407.953,15;11;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36212;36212 - Agência Nacional de Vigilância Sanitária - ANVISA;10;10 - Saúde;128;128 - Formação de Recursos Humanos;0032;0032 - Programa de Gestão e Manutenção do Poder Executivo;4572;4572 - Capacitação de Servidores Públicos Federais em Processo de Qualificação e Requalificação;Servidor capacitado;unidade;unidade;0001;0001 - Nacional;CO;Região Centro-Oeste;DF;Distrito Federal;5300108;Brasília;Não Definido;2.127.263,12;2.814;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36212;36212 - Agência Nacional de Vigilância Sanitária - ANVISA;10;10 - Saúde;304;304 - Vigilância Sanitária;5023;5023 - Vigilância em Saúde;8719;8719 - Vigilância Sanitária de Produtos, Serviços e Ambientes;Estratégia cumprida;unidade;unidade;0001;0001 - Nacional;CO;Região Centro-Oeste;DF;Distrito Federal;5300108;Brasília;Não Definido;49.671.932,74;67;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36212;36212 - Agência Nacional de Vigilância Sanitária - ANVISA;10;10 - Saúde;331;331 - Proteção e Benefícios ao Trabalhador;0032;0032 - Programa de Gestão e Manutenção do Poder Executivo;2004;2004 - Assistência Médica e Odontológica aos Servidores Civis, Empregados, Militares e seus Dependentes;--------------------;--------------------;--------------------;0001;0001 - Nacional;CO;Região Centro-Oeste;DF;Distrito Federal;5300108;Brasília;Não Definido;4.028.260,99;3.124;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36212;36212 - Agência Nacional de Vigilância Sanitária - ANVISA;10;10 - Saúde;331;331 - Proteção e Benefícios ao Trabalhador;0032;0032 - Programa de Gestão e Manutenção do Poder Executivo;212B;212B - Benefícios Obrigatórios aos Servidores Civis, Empregados, Militares e seus Dependentes;--------------------;--------------------;--------------------;0001;0001 - Nacional;CO;Região Centro-Oeste;DF;Distrito Federal;5300108;Brasília;Não Definido;12.196.356,21;1.747;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36213;36213 - Agência Nacional de Saúde Suplementar - ANS;10;10 - Saúde;122;122 - Administração Geral;0032;0032 - Programa de Gestão e Manutenção do Poder Executivo;2000;2000 - Administração da Unidade;--------------------;--------------------;--------------------;0001;0001 - Nacional;ND;Não definido;ND;Não definido;ND;Não definido;Não Definido;0;0;Não;Não Aplicável
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36213;36213 - Agência Nacional de Saúde Suplementar - ANS;10;10 - Saúde;122;122 - Administração Geral;0032;0032 - Programa de Gestão e Manutenção do Poder Executivo;216H;216H - Ajuda de Custo para Moradia ou Auxílio-Moradia a Agentes Públicos;Agente público beneficiado;unidade;unidade;0001;0001 - Nacional;NA;Nacional;ND;Não definido;ND;Não definido;Não Definido;204.770,48;8;Não;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36213;36213 - Agência Nacional de Saúde Suplementar - ANS;10;10 - Saúde;125;125 - Normatização e Fiscalização;5021;5021 - Gestão e Organização do SUS;4339;4339 - Qualificação da Regulação e Fiscalização da Saúde Suplementar;Conflito resolvido;unidade;unidade;0001;0001 - Nacional;NA;Nacional;ND;Não definido;ND;Não definido;Não Definido;13.718.673,03;214.000;Não;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36213;36213 - Agência Nacional de Saúde Suplementar - ANS;10;10 - Saúde;126;126 - Tecnologia da Informação;5021;5021 - Gestão e Organização do SUS;8727;8727 - Aperfeiçoamento do Sistema de Informação para Saúde Suplementar;Informação processada;unidade;unidade;0001;0001 - Nacional;NA;Nacional;ND;Não definido;ND;Não definido;Não Definido;43.386.739,03;806;Não;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36213;36213 - Agência Nacional de Saúde Suplementar - ANS;10;10 - Saúde;128;128 - Formação de Recursos Humanos;0032;0032 - Programa de Gestão e Manutenção do Poder Executivo;4572;4572 - Capacitação de Servidores Públicos Federais em Processo de Qualificação e Requalificação;Servidor capacitado;unidade;unidade;0001;0001 - Nacional;NA;Nacional;ND;Não definido;ND;Não definido;Não Definido;1.299.658,04;533;Não;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36213;36213 - Agência Nacional de Saúde Suplementar - ANS;10;10 - Saúde;131;131 - Comunicação Social;0032;0032 - Programa de Gestão e Manutenção do Poder Executivo;4641;4641 - Publicidade de Utilidade Pública;--------------------;--------------------;--------------------;0001;0001 - Nacional;ND;Não definido;ND;Não definido;ND;Não definido;Não Definido;0;0;Não;Não Aplicável
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36213;36213 - Agência Nacional de Saúde Suplementar - ANS;10;10 - Saúde;331;331 - Proteção e Benefícios ao Trabalhador;0032;0032 - Programa de Gestão e Manutenção do Poder Executivo;2004;2004 - Assistência Médica e Odontológica aos Servidores Civis, Empregados, Militares e seus Dependentes;--------------------;--------------------;--------------------;0001;0001 - Nacional;NA;Nacional;ND;Não definido;ND;Não definido;Não Definido;1.107.745,85;804;Não;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36213;36213 - Agência Nacional de Saúde Suplementar - ANS;10;10 - Saúde;331;331 - Proteção e Benefícios ao Trabalhador;0032;0032 - Programa de Gestão e Manutenção do Poder Executivo;212B;212B - Benefícios Obrigatórios aos Servidores Civis, Empregados, Militares e seus Dependentes;--------------------;--------------------;--------------------;0001;0001 - Nacional;NA;Nacional;ND;Não definido;ND;Não definido;Não Definido;4.885.029,99;699;Não;A ação 2012 teve 620 beneficiários,  a ação 2010 teve uma execução de 76 no 1º semestre e no 2º semestre a execução de 66. A ação 2011 teve uma execução de 3.
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;121;121 - Planejamento e Orçamento;5021;5021 - Gestão e Organização do SUS;8648;8648 - Desenvolvimento e Fortalecimento da Economia da Saúde;Ferramenta implementada;unidade;unidade;0001;0001 - Nacional;NA;Nacional;ND;Não definido;ND;Não definido;Não Definido;4.397.750,13;10;Não;As ferramentas disponibilizadas pelo departamento, tem a finalidade de apoiar a gestão do SUS em nível nacional, com informações de custo (ApuraSus), orçamento (SIOPS) e preços em saúde (BPS), não sendo destinado recurso da ação 8648 de forma regional.
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;121;121 - Planejamento e Orçamento;5021;5021 - Gestão e Organização do SUS;21EC;21EC - Gestão de Programas e Projetos de Cooperação Técnica e Contratos de Gestão;Projeto acompanhado;unidade;unidade;0001;0001 - Nacional;NA;Nacional;ND;Não definido;ND;Não definido;Não Definido;13.978.404,38;5;Não;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;121;121 - Planejamento e Orçamento;5021;5021 - Gestão e Organização do SUS;2B52;2B52 - Desenvolvimento Institucional da Gestão Orçamentária, Financeira e Contábil do Fundo Nacional de Saúde e dos Fundos Estaduais e Municipais de Saúde;Fundo de saúde aperfeiçoado;unidade;unidade;0001;0001 - Nacional;NA;Nacional;ND;Não definido;ND;Não definido;Não Definido;21.776.325,42;5.570;Não;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;122;122 - Administração Geral;0032;0032 - Programa de Gestão e Manutenção do Poder Executivo;2000;2000 - Administração da Unidade;--------------------;--------------------;--------------------;0001;0001 - Nacional;NA;Nacional;ND;Não definido;ND;Não definido;Não Definido;287.830.816,15;1;Não;Ação destinada a manutenção administrativa
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;122;122 - Administração Geral;0032;0032 - Programa de Gestão e Manutenção do Poder Executivo;216H;216H - Ajuda de Custo para Moradia ou Auxílio-Moradia a Agentes Públicos;Agente público beneficiado;unidade;unidade;0001;0001 - Nacional;NA;Nacional;ND;Não definido;ND;Não definido;Não Definido;2.600.000,00;203;Não;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;122;122 - Administração Geral;5021;5021 - Gestão e Organização do SUS;2016;2016 - Funcionamento do Conselho Nacional de Saúde;Conselho mantido;unidade;unidade;0001;0001 - Nacional;NA;Nacional;ND;Não definido;ND;Não definido;Não Definido;14.047.473,11;1;Não;Em 2023, vale destacar que o Conselho Nacional de Saúde sob presidência regida pelo Ministério da Saúde realizou as etapas nacionais da 17ª Conferência Nacional de Saúde (realizada em julho) e da 5ª Conferência Nacional de Saúde Mental Domingos Sávio (realizada em dezembro). Reuniões técnicas geridas pelas 19 comissões intersetoriais de saúde do CNS demonstram a integração entre a assessoria técnica da instituição, as instituições nele assentadas e as reivindicações da sociedade civil organizada.
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;122;122 - Administração Geral;5021;5021 - Gestão e Organização do SUS;8287;8287 - Aprimoramento da Articulação e Cooperação Interfederativa em Saúde;Plano implementado;unidade;unidade;0001;0001 - Nacional;NA;Nacional;ND;Não definido;ND;Não definido;Não Definido;5.361.038,98;1;Não;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;122;122 - Administração Geral;5021;5021 - Gestão e Organização do SUS;00UW;00UW - Assistência Financeira Complementar aos Estados, ao Distrito Federal e aos Municípios para o Pagamento do Piso Salarial dos Profissionais da Enfermagem;Profissional beneficiado;unidade;unidade;0001;0001 - Nacional;CO;Região Centro-Oeste;DF;Distrito Federal;ND;Não definido;Não Definido;6.856.407,41;742;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;122;122 - Administração Geral;5021;5021 - Gestão e Organização do SUS;00UW;00UW - Assistência Financeira Complementar aos Estados, ao Distrito Federal e aos Municípios para o Pagamento do Piso Salarial dos Profissionais da Enfermagem;Profissional beneficiado;unidade;unidade;0001;0001 - Nacional;CO;Região Centro-Oeste;GO;Goiás;ND;Não definido;Não Definido;240.427.763,36;26.016;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;122;122 - Administração Geral;5021;5021 - Gestão e Organização do SUS;00UW;00UW - Assistência Financeira Complementar aos Estados, ao Distrito Federal e aos Municípios para o Pagamento do Piso Salarial dos Profissionais da Enfermagem;Profissional beneficiado;unidade;unidade;0001;0001 - Nacional;CO;Região Centro-Oeste;MS;Mato Grosso do Sul;ND;Não definido;Não Definido;101.356.068,50;10.967;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;122;122 - Administração Geral;5021;5021 - Gestão e Organização do SUS;00UW;00UW - Assistência Financeira Complementar aos Estados, ao Distrito Federal e aos Municípios para o Pagamento do Piso Salarial dos Profissionais da Enfermagem;Profissional beneficiado;unidade;unidade;0001;0001 - Nacional;CO;Região Centro-Oeste;MT;Mato Grosso;ND;Não definido;Não Definido;103.867.273,12;11.239;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;122;122 - Administração Geral;5021;5021 - Gestão e Organização do SUS;00UW;00UW - Assistência Financeira Complementar aos Estados, ao Distrito Federal e aos Municípios para o Pagamento do Piso Salarial dos Profissionais da Enfermagem;Profissional beneficiado;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;AL;Alagoas;ND;Não definido;Não Definido;141.018.928,02;15.259;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;122;122 - Administração Geral;5021;5021 - Gestão e Organização do SUS;00UW;00UW - Assistência Financeira Complementar aos Estados, ao Distrito Federal e aos Municípios para o Pagamento do Piso Salarial dos Profissionais da Enfermagem;Profissional beneficiado;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;BA;Bahia;ND;Não definido;Não Definido;749.475.027,15;81.098;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;122;122 - Administração Geral;5021;5021 - Gestão e Organização do SUS;00UW;00UW - Assistência Financeira Complementar aos Estados, ao Distrito Federal e aos Municípios para o Pagamento do Piso Salarial dos Profissionais da Enfermagem;Profissional beneficiado;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;CE;Ceará;ND;Não definido;Não Definido;431.322.044,26;46.672;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;122;122 - Administração Geral;5021;5021 - Gestão e Organização do SUS;00UW;00UW - Assistência Financeira Complementar aos Estados, ao Distrito Federal e aos Municípios para o Pagamento do Piso Salarial dos Profissionais da Enfermagem;Profissional beneficiado;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;MA;Maranhão;ND;Não definido;Não Definido;466.268.426,27;50.453;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;122;122 - Administração Geral;5021;5021 - Gestão e Organização do SUS;00UW;00UW - Assistência Financeira Complementar aos Estados, ao Distrito Federal e aos Municípios para o Pagamento do Piso Salarial dos Profissionais da Enfermagem;Profissional beneficiado;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;PB;Paraíba;ND;Não definido;Não Definido;300.933.767,73;32.563;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;122;122 - Administração Geral;5021;5021 - Gestão e Organização do SUS;00UW;00UW - Assistência Financeira Complementar aos Estados, ao Distrito Federal e aos Municípios para o Pagamento do Piso Salarial dos Profissionais da Enfermagem;Profissional beneficiado;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;PE;Pernambuco;ND;Não definido;Não Definido;563.916.529,52;61.019;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;122;122 - Administração Geral;5021;5021 - Gestão e Organização do SUS;00UW;00UW - Assistência Financeira Complementar aos Estados, ao Distrito Federal e aos Municípios para o Pagamento do Piso Salarial dos Profissionais da Enfermagem;Profissional beneficiado;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;PI;Piauí;ND;Não definido;Não Definido;176.378.945,48;19.085;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;122;122 - Administração Geral;5021;5021 - Gestão e Organização do SUS;00UW;00UW - Assistência Financeira Complementar aos Estados, ao Distrito Federal e aos Municípios para o Pagamento do Piso Salarial dos Profissionais da Enfermagem;Profissional beneficiado;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;RN;Rio Grande do Norte;ND;Não definido;Não Definido;189.293.826,48;20.483;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;122;122 - Administração Geral;5021;5021 - Gestão e Organização do SUS;00UW;00UW - Assistência Financeira Complementar aos Estados, ao Distrito Federal e aos Municípios para o Pagamento do Piso Salarial dos Profissionais da Enfermagem;Profissional beneficiado;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;SE;Sergipe;ND;Não definido;Não Definido;109.090.662,09;11.804;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;122;122 - Administração Geral;5021;5021 - Gestão e Organização do SUS;00UW;00UW - Assistência Financeira Complementar aos Estados, ao Distrito Federal e aos Municípios para o Pagamento do Piso Salarial dos Profissionais da Enfermagem;Profissional beneficiado;unidade;unidade;0001;0001 - Nacional;NO;Região Norte;AC;Acre;ND;Não definido;Não Definido;24.642.264,59;2.666;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;122;122 - Administração Geral;5021;5021 - Gestão e Organização do SUS;00UW;00UW - Assistência Financeira Complementar aos Estados, ao Distrito Federal e aos Municípios para o Pagamento do Piso Salarial dos Profissionais da Enfermagem;Profissional beneficiado;unidade;unidade;0001;0001 - Nacional;NO;Região Norte;AM;Amazonas;ND;Não definido;Não Definido;141.041.804,17;15.262;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;122;122 - Administração Geral;5021;5021 - Gestão e Organização do SUS;00UW;00UW - Assistência Financeira Complementar aos Estados, ao Distrito Federal e aos Municípios para o Pagamento do Piso Salarial dos Profissionais da Enfermagem;Profissional beneficiado;unidade;unidade;0001;0001 - Nacional;NO;Região Norte;AP;Amapá;ND;Não definido;Não Definido;36.640.167,80;3.965;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;122;122 - Administração Geral;5021;5021 - Gestão e Organização do SUS;00UW;00UW - Assistência Financeira Complementar aos Estados, ao Distrito Federal e aos Municípios para o Pagamento do Piso Salarial dos Profissionais da Enfermagem;Profissional beneficiado;unidade;unidade;0001;0001 - Nacional;NO;Região Norte;PA;Pará;ND;Não definido;Não Definido;397.885.236,69;43.054;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;122;122 - Administração Geral;5021;5021 - Gestão e Organização do SUS;00UW;00UW - Assistência Financeira Complementar aos Estados, ao Distrito Federal e aos Municípios para o Pagamento do Piso Salarial dos Profissionais da Enfermagem;Profissional beneficiado;unidade;unidade;0001;0001 - Nacional;NO;Região Norte;RO;Rondônia;ND;Não definido;Não Definido;73.214.760,46;7.922;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;122;122 - Administração Geral;5021;5021 - Gestão e Organização do SUS;00UW;00UW - Assistência Financeira Complementar aos Estados, ao Distrito Federal e aos Municípios para o Pagamento do Piso Salarial dos Profissionais da Enfermagem;Profissional beneficiado;unidade;unidade;0001;0001 - Nacional;NO;Região Norte;RR;Roraima;ND;Não definido;Não Definido;10.853.816,27;1.174;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;122;122 - Administração Geral;5021;5021 - Gestão e Organização do SUS;00UW;00UW - Assistência Financeira Complementar aos Estados, ao Distrito Federal e aos Municípios para o Pagamento do Piso Salarial dos Profissionais da Enfermagem;Profissional beneficiado;unidade;unidade;0001;0001 - Nacional;NO;Região Norte;TO;Tocantins;ND;Não definido;Não Definido;98.346.022,13;10.642;Sim;
